po_id,po_date,supplier_id,material_id,scheduled_delivery_date,actual_delivery_date,currency,po_value,actual_cost
107596,2024-01-12,SUP-011,MAT-240,2024-01-25,2024-01-25,USD,23587.44,23901.99
107597,2024-12-02,SUP-015,MAT-212,2024-12-10,2024-12-15,USD,13289.02,11598.63
107598,2024-11-16,SUP-020,MAT-205,2024-12-01,2024-11-29,USD,5043.04,4887.7
107599,2025-05-06,SUP-019,MAT-200,2025-06-19,2025-06-23,USD,14945.91,14553.9
107600,2024-08-05,SUP-008,MAT-237,2024-09-17,2024-09-17,USD,11019.93,10885.92
107601,2025-03-20,SUP-014,MAT-212,2025-04-11,2025-04-13,USD,7649.19,7451.47
107602,2024-07-22,SUP-011,MAT-234,2024-08-23,2024-08-20,EUR,6379.1,6761.24
107603,2025-02-25,SUP-026,MAT-202,2025-03-19,2025-03-17,USD,6027.06,5860.28
107604,2024-04-25,SUP-001,MAT-237,2024-05-08,2024-05-18,USD,20677.51,21871.95
107605,2024-03-11,SUP-032,MAT-210,2024-04-17,2024-04-13,USD,6469.52,7569.83
107606,2025-02-14,SUP-005,MAT-231,2025-03-29,2025-03-31,USD,20578.32,22956.23
107607,2025-06-14,SUP-022,MAT-221,2025-07-12,2025-07-16,USD,13110.99,14686.24
107608,2025-01-21,SUP-007,MAT-211,2025-02-13,2025-02-06,USD,23854.83,26412.23
107609,2025-01-17,SUP-011,MAT-202,2025-02-25,2025-03-01,USD,14402.11,14625.85
107610,2024-10-23,SUP-040,MAT-216,2024-11-30,2024-12-06,USD,8891.12,8077.65
107611,2024-02-08,SUP-034,MAT-224,2024-02-17,2024-02-25,USD,12867.93,13064.75
107612,2024-09-15,SUP-006,MAT-236,2024-09-26,2024-09-25,USD,17862.6,20757.14
107613,2024-12-12,SUP-022,MAT-229,2024-12-21,2024-12-27,USD,20355.8,17705.04
107614,2024-01-01,SUP-018,MAT-230,2024-01-21,2024-01-28,EUR,15016.81,15643.09
107615,2025-01-26,SUP-009,MAT-228,2025-03-08,2025-03-09,USD,11473.37,12409.55
107616,2025-05-14,SUP-021,MAT-227,2025-06-09,2025-06-11,USD,23513.61,23162.85
107617,2025-03-11,SUP-024,MAT-209,2025-04-05,2025-04-05,USD,24604.38,23842.27
107618,2024-07-02,SUP-004,MAT-233,2024-07-18,2024-07-23,USD,14614.03,12932.74
107619,2025-04-26,SUP-003,MAT-208,2025-05-17,2025-05-14,USD,16317.01,20292.65
107620,2024-01-01,SUP-004,MAT-210,2024-01-21,2024-01-22,USD,13960.06,15672.22
107621,2024-07-03,SUP-024,MAT-235,2024-07-15,2024-07-15,USD,23784.01,23451.39
107622,2024-09-22,SUP-011,MAT-226,2024-10-05,2024-10-12,USD,15500.19,16118.6
107623,2024-08-18,SUP-025,MAT-232,2024-09-19,2024-09-24,USD,11975.33,12213.58
107624,2025-02-16,SUP-024,MAT-237,2025-03-13,2025-03-16,USD,13534.18,15137.63
107625,2025-01-10,SUP-009,MAT-236,2025-02-22,2025-02-20,USD,15099.13,12480.87
107626,2025-04-24,SUP-034,MAT-204,2025-05-09,2025-05-10,USD,17433.28,15788.54
107627,2024-03-28,SUP-037,MAT-235,2024-04-15,2024-04-14,USD,12692.55,12033.59
107628,2025-04-22,SUP-019,MAT-235,2025-05-24,2025-05-29,USD,21471.09,22386.76
107629,2024-08-05,SUP-013,MAT-234,2024-09-18,2024-09-21,USD,19226.91,18535.54
107630,2024-03-09,SUP-037,MAT-216,2024-03-22,2024-03-26,USD,14254.9,12530.95
107631,2024-11-02,SUP-032,MAT-215,2024-11-27,2024-12-02,USD,5351.75,5790.01
107632,2024-08-05,SUP-014,MAT-205,2024-08-17,2024-08-12,USD,13426.34,12781.93
107633,2024-06-16,SUP-034,MAT-230,2024-06-23,2024-06-25,USD,13397.77,13424.98
107634,2025-02-19,SUP-008,MAT-230,2025-03-06,2025-03-05,USD,3106.33,3264.78
107635,2024-07-17,SUP-013,MAT-217,2024-08-01,2024-08-01,USD,22444.77,25066.06
107636,2024-12-24,SUP-037,MAT-227,2025-01-30,2025-02-07,USD,17246.31,18760.59
107637,2024-04-25,SUP-016,MAT-201,2024-05-30,2024-05-27,USD,24378.78,25712.24
107638,2024-12-05,SUP-002,MAT-238,2025-01-10,2025-01-09,USD,12138.67,11826.7
107639,2025-06-06,SUP-004,MAT-201,2025-06-15,2025-06-12,USD,24098.23,26642.24
107640,2024-01-28,SUP-037,MAT-215,2024-03-01,2024-03-06,USD,14045.58,15654.58
107641,2025-06-03,SUP-006,MAT-233,2025-06-10,2025-06-10,USD,3902.33,4235.23
107642,2025-05-02,SUP-031,MAT-218,2025-05-16,2025-05-16,USD,17689.31,14916.89
107643,2025-02-14,SUP-021,MAT-239,2025-03-19,2025-03-21,USD,5227.39,5086.11
107644,2024-02-18,SUP-029,MAT-212,2024-02-25,2024-02-29,USD,24724.92,25218.68
107645,2024-12-30,SUP-007,MAT-219,2025-01-24,2025-02-04,USD,16698.28,17510.78
107646,2025-01-17,SUP-026,MAT-210,2025-01-28,2025-01-23,USD,11626.81,10367.05
107647,2024-11-23,SUP-035,MAT-204,2024-12-21,2024-12-24,USD,19592.31,19931.21
107648,2025-05-05,SUP-016,MAT-204,2025-06-08,2025-06-12,USD,22889.1,22756.78
107649,2025-03-20,SUP-011,MAT-207,2025-04-17,2025-04-20,USD,23775.48,21622.47
107650,2024-07-19,SUP-027,MAT-222,2024-08-06,2024-08-02,USD,10926.45,10290.73
107651,2024-01-17,SUP-040,MAT-200,2024-02-15,2024-02-26,USD,22740.8,22607.93
107652,2024-09-02,SUP-031,MAT-221,2024-10-15,2024-10-12,USD,6599.24,6859.84
107653,2024-02-24,SUP-002,MAT-200,2024-04-07,2024-04-17,USD,11103.59,11537.93
107654,2024-02-17,SUP-036,MAT-207,2024-03-17,2024-03-23,EUR,16864.88,16105.69
107655,2024-04-09,SUP-023,MAT-202,2024-05-17,2024-05-19,USD,10544.26,10782.72
107656,2025-06-17,SUP-021,MAT-204,2025-07-23,2025-07-28,USD,2839.43,2624.3
107657,2024-08-05,SUP-027,MAT-226,2024-09-09,2024-09-17,USD,11348.74,11054.8
107658,2024-06-12,SUP-026,MAT-223,2024-07-11,2024-07-20,USD,14804.63,13727.03
107659,2024-12-11,SUP-011,MAT-204,2024-12-18,2024-12-21,USD,19999.64,20665.73
107660,2024-02-14,SUP-013,MAT-227,2024-02-24,2024-02-22,EUR,19607.79,19182.41
107661,2024-01-18,SUP-040,MAT-231,2024-01-28,2024-01-30,EUR,21616.33,20044.59
107662,2024-10-21,SUP-033,MAT-216,2024-11-25,2024-11-25,USD,10592.41,9945.78
107663,2024-07-03,SUP-009,MAT-216,2024-07-26,2024-07-29,EUR,6680.73,6380.4
107664,2024-03-15,SUP-026,MAT-233,2024-04-19,2024-04-21,USD,11728.75,13144.25
107665,2025-01-15,SUP-025,MAT-237,2025-02-16,2025-02-11,USD,19465.66,19014.56
107666,2024-01-11,SUP-009,MAT-224,2024-02-15,2024-02-22,USD,12409.05,13060.21
107667,2024-06-11,SUP-016,MAT-224,2024-07-20,2024-07-25,USD,15584.57,13637.99
107668,2024-03-15,SUP-031,MAT-231,2024-03-24,2024-03-22,USD,19448.54,20578.11
107669,2025-05-17,SUP-033,MAT-239,2025-05-24,2025-05-22,USD,3993.29,3721.91
107670,2025-04-26,SUP-011,MAT-217,2025-06-03,2025-06-08,USD,8302.62,9054.26
107671,2024-05-04,SUP-019,MAT-239,2024-06-13,2024-06-14,USD,2147.69,2134.57
107672,2024-01-01,SUP-037,MAT-238,2024-01-14,2024-01-12,USD,15195.74,15252.39
107673,2024-10-01,SUP-028,MAT-234,2024-10-28,2024-10-31,EUR,16086.55,16852.38
107674,2025-03-06,SUP-033,MAT-214,2025-03-27,2025-03-31,USD,20807.2,19078.92
107675,2024-12-10,SUP-032,MAT-224,2025-01-14,2025-01-10,USD,4562.19,4939.1
107676,2025-03-30,SUP-011,MAT-231,2025-05-05,2025-05-03,EUR,19888.56,21695.77
107677,2024-11-23,SUP-039,MAT-230,2024-12-27,2024-12-25,USD,11596.18,12995.08
107678,2024-11-11,SUP-013,MAT-201,2024-12-25,2024-12-25,USD,20409.13,20821.39
107679,2024-06-13,SUP-007,MAT-219,2024-07-27,2024-07-29,USD,21307.04,25315.13
107680,2025-04-13,SUP-005,MAT-227,2025-04-24,2025-05-02,USD,6535.87,6758.02
107681,2025-01-27,SUP-019,MAT-232,2025-03-11,2025-03-09,USD,21926.09,21501.78
107682,2024-03-13,SUP-018,MAT-209,2024-03-24,2024-03-25,USD,18460.57,18936.15
107683,2024-03-21,SUP-039,MAT-228,2024-04-15,2024-04-21,USD,7585.03,7713.04
107684,2025-01-06,SUP-004,MAT-226,2025-01-13,2025-01-09,USD,6311.33,6270.17
107685,2025-05-11,SUP-039,MAT-232,2025-06-16,2025-06-21,EUR,7774.26,8661.47
107686,2024-01-02,SUP-027,MAT-234,2024-01-15,2024-01-23,USD,2664.13,2977.43
107687,2025-05-06,SUP-012,MAT-208,2025-06-18,2025-06-17,USD,9138.92,10798.13
107688,2024-05-19,SUP-015,MAT-201,2024-06-08,2024-06-14,USD,8653.3,8783.78
107689,2024-06-14,SUP-010,MAT-230,2024-06-27,2024-06-30,USD,14376.81,14976.7
107690,2024-03-21,SUP-019,MAT-222,2024-04-15,2024-04-21,EUR,12013.77,10501.35
107691,2024-10-30,SUP-019,MAT-205,2024-12-13,2024-12-16,USD,14664.38,15068.97
107692,2024-07-05,SUP-011,MAT-203,2024-07-21,2024-07-18,USD,14805.29,14832.6
107693,2024-01-02,SUP-014,MAT-214,2024-01-09,2024-01-04,USD,3769.29,4311.19
107694,2024-09-24,SUP-034,MAT-222,2024-10-12,2024-10-09,USD,14711.89,14607.51
107695,2025-04-29,SUP-039,MAT-232,2025-06-12,2025-06-19,USD,17612.9,19439.69
107696,2025-03-15,SUP-010,MAT-215,2025-04-16,2025-04-20,USD,8821.3,9702.45
107697,2024-07-04,SUP-014,MAT-236,2024-08-15,2024-08-17,USD,2766.76,3130.84
107698,2024-10-16,SUP-009,MAT-235,2024-11-05,2024-11-10,USD,15428.05,14674.83
107699,2024-02-02,SUP-039,MAT-203,2024-03-08,2024-03-06,USD,5188.85,4518.24
107700,2024-11-11,SUP-019,MAT-217,2024-12-17,2024-12-19,USD,19797.31,20181.66
107701,2024-11-14,SUP-019,MAT-236,2024-12-07,2024-12-03,USD,24692.6,26816.0
107702,2025-05-03,SUP-035,MAT-208,2025-06-10,2025-06-05,USD,14428.17,13886.52
107703,2024-09-04,SUP-010,MAT-204,2024-09-19,2024-09-18,EUR,9097.88,9155.0
107704,2024-03-28,SUP-040,MAT-206,2024-04-07,2024-04-05,EUR,20960.57,22837.1
107705,2024-06-01,SUP-023,MAT-217,2024-06-29,2024-06-23,USD,10516.58,9836.23
107706,2024-11-01,SUP-024,MAT-200,2024-11-15,2024-11-23,USD,15085.32,14430.27
107707,2025-05-18,SUP-010,MAT-203,2025-06-30,2025-06-30,USD,12340.24,14150.73
107708,2025-06-04,SUP-031,MAT-215,2025-06-12,2025-06-19,USD,16781.56,19397.09
107709,2024-01-13,SUP-040,MAT-233,2024-02-18,2024-02-18,USD,3326.88,3451.3
107710,2024-12-25,SUP-016,MAT-207,2025-01-31,2025-02-01,USD,18711.33,17974.38
107711,2024-11-22,SUP-036,MAT-229,2025-01-05,2025-01-06,EUR,10920.21,12087.98
107712,2024-12-17,SUP-022,MAT-230,2025-01-02,2025-01-12,USD,24331.5,27689.54
107713,2025-04-06,SUP-008,MAT-232,2025-05-06,2025-05-08,USD,17605.05,17611.25
107714,2024-02-01,SUP-035,MAT-214,2024-02-12,2024-02-11,USD,10797.01,11301.64
107715,2024-11-20,SUP-020,MAT-225,2024-12-23,2024-12-27,USD,9925.44,9690.06
107716,2024-05-14,SUP-023,MAT-237,2024-06-25,2024-06-19,USD,12462.22,11608.83
107717,2025-06-28,SUP-026,MAT-227,2025-07-08,2025-07-07,USD,16841.15,16918.0
107718,2024-03-30,SUP-028,MAT-212,2024-04-25,2024-05-01,USD,10513.13,10770.81
107719,2024-06-04,SUP-013,MAT-216,2024-07-14,2024-07-22,EUR,9852.32,10257.39
107720,2025-04-26,SUP-038,MAT-210,2025-05-14,2025-05-09,USD,22046.48,25200.15
107721,2024-01-20,SUP-007,MAT-212,2024-02-19,2024-02-20,USD,17756.07,18352.63
107722,2024-06-01,SUP-035,MAT-209,2024-07-12,2024-07-16,EUR,12978.0,12568.22
107723,2025-04-11,SUP-028,MAT-213,2025-05-02,2025-04-29,USD,5370.65,5159.1
107724,2024-11-18,SUP-024,MAT-218,2024-12-20,2024-12-29,USD,22095.33,20826.5
107725,2025-03-29,SUP-003,MAT-216,2025-04-12,2025-04-13,USD,22853.02,25686.72
107726,2024-02-15,SUP-032,MAT-227,2024-03-22,2024-03-22,EUR,12790.5,14625.26
107727,2024-06-12,SUP-005,MAT-216,2024-06-22,2024-06-18,EUR,7945.6,8273.68
107728,2024-07-23,SUP-013,MAT-218,2024-08-05,2024-08-16,USD,3194.93,3285.83
107729,2025-02-05,SUP-036,MAT-207,2025-02-15,2025-02-19,USD,14358.05,15032.52
107730,2024-05-02,SUP-021,MAT-237,2024-05-21,2024-05-25,USD,12065.0,11386.75
107731,2024-06-10,SUP-023,MAT-225,2024-07-15,2024-07-15,EUR,13040.68,11264.82
107732,2024-05-17,SUP-024,MAT-226,2024-06-24,2024-06-27,USD,5919.95,5912.88
107733,2024-03-09,SUP-017,MAT-202,2024-03-25,2024-03-22,EUR,19801.96,20966.32
107734,2024-01-25,SUP-001,MAT-220,2024-02-07,2024-02-01,EUR,12682.12,12460.42
107735,2024-08-26,SUP-040,MAT-207,2024-10-09,2024-10-09,USD,7398.81,8834.81
107736,2024-06-17,SUP-040,MAT-200,2024-07-29,2024-08-01,USD,23173.34,21053.15
107737,2025-05-08,SUP-030,MAT-223,2025-05-21,2025-05-22,USD,9841.08,9846.68
107738,2024-08-21,SUP-023,MAT-217,2024-08-29,2024-08-30,USD,16711.98,16628.65
107739,2025-06-16,SUP-032,MAT-205,2025-07-30,2025-07-29,EUR,2396.24,2578.02
107740,2025-04-27,SUP-024,MAT-227,2025-05-18,2025-05-18,EUR,21762.86,22740.64
107741,2025-03-10,SUP-006,MAT-239,2025-03-25,2025-03-22,USD,24395.25,24880.27
107742,2025-05-11,SUP-007,MAT-240,2025-06-09,2025-06-13,USD,24405.11,26390.57
107743,2025-03-14,SUP-003,MAT-214,2025-03-27,2025-04-01,USD,3385.36,3654.42
107744,2024-01-29,SUP-040,MAT-218,2024-02-18,2024-02-23,USD,15565.82,18288.36
107745,2025-03-11,SUP-020,MAT-201,2025-04-20,2025-04-22,USD,16138.93,16878.28
107746,2024-04-16,SUP-023,MAT-204,2024-05-29,2024-06-04,EUR,6736.04,5670.33
107747,2024-10-30,SUP-023,MAT-205,2024-11-13,2024-11-12,USD,21539.56,21947.79
107748,2024-11-05,SUP-031,MAT-229,2024-11-22,2024-11-19,USD,4324.77,4511.25
107749,2025-02-23,SUP-035,MAT-205,2025-03-14,2025-03-12,USD,6182.06,6852.24
107750,2025-04-21,SUP-025,MAT-212,2025-05-26,2025-05-28,USD,16427.31,15589.89
107751,2024-12-17,SUP-018,MAT-214,2025-01-15,2025-01-12,USD,14868.01,14641.82
107752,2024-07-17,SUP-028,MAT-224,2024-08-27,2024-08-30,USD,15442.79,17287.17
107753,2024-06-17,SUP-012,MAT-228,2024-07-31,2024-08-01,USD,3659.08,3652.29
107754,2024-06-17,SUP-029,MAT-213,2024-07-10,2024-07-04,USD,20246.0,21485.41
107755,2024-03-07,SUP-007,MAT-236,2024-04-04,2024-04-05,USD,12468.88,11304.17
107756,2024-05-08,SUP-025,MAT-211,2024-06-11,2024-06-14,USD,10421.01,10209.21
107757,2024-10-30,SUP-001,MAT-208,2024-11-09,2024-11-18,EUR,12458.99,13177.05
107758,2024-05-05,SUP-028,MAT-224,2024-05-25,2024-05-26,USD,2949.5,3076.21
107759,2024-07-14,SUP-035,MAT-235,2024-08-18,2024-08-14,EUR,14216.1,15315.7
107760,2025-03-27,SUP-014,MAT-231,2025-04-13,2025-04-11,USD,6334.61,6427.24
107761,2025-02-19,SUP-010,MAT-214,2025-03-01,2025-03-07,USD,21802.45,21529.76
107762,2025-06-18,SUP-031,MAT-236,2025-07-16,2025-07-23,USD,3040.73,3110.08
107763,2024-03-10,SUP-018,MAT-226,2024-04-03,2024-04-04,EUR,10497.38,8765.06
107764,2025-03-22,SUP-034,MAT-240,2025-04-25,2025-04-27,EUR,4908.33,4800.25
107765,2025-03-07,SUP-012,MAT-224,2025-04-09,2025-04-12,USD,7160.89,6730.03
107766,2025-06-02,SUP-028,MAT-230,2025-07-01,2025-07-07,USD,17937.94,17368.29
107767,2024-09-05,SUP-020,MAT-212,2024-10-14,2024-10-13,USD,6954.2,7478.89
107768,2024-04-19,SUP-034,MAT-209,2024-04-29,2024-05-06,USD,20307.07,19716.82
107769,2025-06-03,SUP-009,MAT-215,2025-06-27,2025-06-22,USD,14275.39,13578.27
107770,2025-06-10,SUP-006,MAT-227,2025-07-24,2025-07-23,USD,6642.96,6794.12
107771,2024-08-05,SUP-003,MAT-228,2024-09-06,2024-09-16,EUR,22322.74,21223.76
107772,2024-11-10,SUP-020,MAT-234,2024-12-12,2024-12-15,USD,6883.21,7002.14
107773,2024-03-24,SUP-022,MAT-212,2024-04-11,2024-04-13,EUR,15356.53,16464.56
107774,2024-05-12,SUP-002,MAT-222,2024-05-30,2024-06-06,EUR,2653.25,2312.45
107775,2025-04-21,SUP-036,MAT-221,2025-05-12,2025-05-16,USD,6547.77,6935.18
107776,2025-06-04,SUP-031,MAT-229,2025-06-17,2025-06-16,USD,6305.97,6390.66
107777,2025-05-14,SUP-019,MAT-229,2025-05-31,2025-06-01,USD,11847.41,10845.19
107778,2024-09-04,SUP-027,MAT-200,2024-10-06,2024-10-12,USD,12423.47,13224.58
107779,2025-05-11,SUP-028,MAT-200,2025-06-10,2025-06-16,USD,10796.37,12639.65
107780,2024-07-12,SUP-035,MAT-203,2024-08-20,2024-08-21,USD,16122.74,14978.09
107781,2025-06-20,SUP-032,MAT-229,2025-07-26,2025-07-23,EUR,5579.12,5802.29
107782,2024-08-19,SUP-003,MAT-215,2024-08-31,2024-09-05,USD,13424.61,15315.33
107783,2025-01-17,SUP-034,MAT-204,2025-02-23,2025-02-28,USD,23838.35,23991.64
107784,2024-04-20,SUP-012,MAT-231,2024-04-27,2024-04-22,EUR,20793.36,19315.89
107785,2024-02-03,SUP-017,MAT-231,2024-02-14,2024-02-11,USD,22107.35,20805.97
107786,2024-11-07,SUP-015,MAT-238,2024-12-06,2024-12-11,USD,16302.02,15711.82
107787,2024-09-08,SUP-035,MAT-236,2024-10-20,2024-10-19,USD,3928.74,3864.82
107788,2024-12-09,SUP-036,MAT-211,2025-01-11,2025-01-09,USD,13971.76,15364.52
107789,2024-04-12,SUP-016,MAT-227,2024-05-21,2024-05-22,USD,3459.93,3371.52
107790,2024-02-15,SUP-010,MAT-218,2024-03-01,2024-03-05,USD,15938.71,16884.54
107791,2024-08-02,SUP-007,MAT-240,2024-08-09,2024-08-17,USD,13575.32,12470.03
107792,2025-05-01,SUP-030,MAT-240,2025-06-06,2025-06-08,EUR,2739.05,2337.53
107793,2024-07-03,SUP-021,MAT-220,2024-07-24,2024-08-02,USD,6410.3,6836.18
107794,2025-06-12,SUP-018,MAT-201,2025-06-29,2025-07-04,USD,10836.42,11493.09
107795,2024-03-22,SUP-028,MAT-228,2024-04-11,2024-04-23,USD,9597.67,9041.15
107796,2025-01-29,SUP-003,MAT-237,2025-02-17,2025-02-22,EUR,6128.59,5963.64
107797,2024-03-13,SUP-016,MAT-206,2024-04-15,2024-04-25,EUR,19621.19,18806.18
107798,2024-07-07,SUP-014,MAT-226,2024-07-17,2024-07-16,EUR,16568.34,17420.2
107799,2025-06-11,SUP-012,MAT-239,2025-07-21,2025-08-02,USD,5205.25,4932.78
107800,2024-09-19,SUP-034,MAT-228,2024-10-08,2024-10-11,EUR,17732.84,18805.43
107801,2025-05-27,SUP-008,MAT-201,2025-06-16,2025-06-24,USD,9070.06,10508.38
107802,2025-02-11,SUP-031,MAT-216,2025-03-11,2025-03-18,EUR,10222.12,12296.03
107803,2024-05-17,SUP-009,MAT-200,2024-05-29,,USD,7655.52,6986.65
107804,2024-04-10,SUP-033,MAT-234,2024-05-22,2024-05-20,USD,19078.58,20268.7
107805,2024-01-02,SUP-035,MAT-219,2024-01-20,2024-01-14,USD,6328.31,6322.62
107806,2024-02-29,SUP-028,MAT-215,2024-03-13,2024-03-25,USD,18581.39,18873.19
107807,2025-02-19,SUP-007,MAT-215,2025-03-15,2025-03-19,USD,9624.66,10354.41
107808,2024-12-11,SUP-035,MAT-206,2024-12-18,2024-12-15,USD,22366.41,21642.53
107809,2024-08-25,SUP-029,MAT-225,2024-09-18,2024-09-21,EUR,22949.88,21594.0
107810,2024-11-26,SUP-023,MAT-231,2024-12-19,2024-12-15,EUR,7396.67,6509.84
107811,2025-01-02,SUP-034,MAT-235,2025-02-07,2025-02-14,USD,15086.45,13428.71
107812,2024-09-04,SUP-036,MAT-240,2024-09-24,2024-09-19,USD,3238.23,3086.41
107813,2024-06-19,SUP-007,MAT-226,2024-07-09,2024-07-11,USD,7271.7,6424.1
107814,2024-03-24,SUP-029,MAT-226,2024-04-09,2024-04-10,USD,18135.29,17981.56
107815,2025-04-10,SUP-014,MAT-212,2025-05-11,2025-05-12,USD,11328.1,12022.27
107816,2024-09-27,SUP-022,MAT-235,2024-11-06,2024-11-03,USD,22795.58,25494.53
107817,2024-07-19,SUP-034,MAT-234,2024-07-30,2024-08-06,USD,12472.8,12850.13
107818,2024-09-16,SUP-009,MAT-217,2024-10-08,2024-10-05,USD,4311.4,4922.26
107819,2024-01-22,SUP-038,MAT-212,2024-02-22,2024-03-01,USD,16040.75,16096.28
107820,2025-05-16,SUP-026,MAT-210,2025-05-23,2025-05-24,USD,6551.24,6627.71
107821,2024-07-10,SUP-025,MAT-220,2024-08-16,2024-08-15,USD,19213.81,18523.49
107822,2025-01-04,SUP-022,MAT-220,2025-01-13,2025-01-13,USD,19397.33,16946.36
107823,2025-05-07,SUP-036,MAT-222,2025-06-13,2025-06-26,USD,11958.4,12116.83
107824,2024-12-26,SUP-027,MAT-213,2025-01-04,2025-01-03,USD,3334.98,3496.58
107825,2024-01-08,SUP-022,MAT-216,2024-01-21,2024-01-17,USD,19590.54,18927.77
107826,2025-03-07,SUP-016,MAT-202,2025-04-07,2025-04-05,EUR,21353.68,19194.44
107827,2024-05-27,SUP-033,MAT-237,2024-06-25,2024-06-29,USD,3089.35,2956.74
107828,2025-05-30,SUP-037,MAT-206,2025-06-15,2025-06-15,USD,23228.13,22053.71
107829,2025-06-12,SUP-027,MAT-237,2025-07-16,2025-07-13,USD,15751.58,16792.67
107830,2025-05-06,SUP-013,MAT-207,2025-06-15,2025-06-17,USD,8728.68,8306.81
107831,2025-01-27,SUP-036,MAT-232,2025-02-08,2025-02-16,USD,24687.22,25965.85
107832,2024-02-03,SUP-004,MAT-200,2024-03-14,2024-03-15,USD,14057.06,13767.41
107833,2024-10-19,SUP-024,MAT-210,2024-11-05,2024-11-08,EUR,4910.98,5177.5
107834,2024-02-09,SUP-003,MAT-207,2024-02-17,2024-02-16,USD,20650.59,23783.75
107835,2025-06-21,SUP-024,MAT-228,2025-07-03,2025-07-03,USD,5224.01,6049.15
107836,2025-02-03,SUP-021,MAT-207,2025-02-24,2025-02-21,USD,13666.1,12837.58
107837,2025-06-20,SUP-019,MAT-223,2025-07-17,2025-07-19,USD,14900.55,15522.47
107838,2024-02-24,SUP-040,MAT-232,2024-03-06,2024-03-06,USD,2729.96,2389.78
107839,2024-08-27,SUP-002,MAT-209,2024-09-30,2024-09-27,USD,2404.33,2714.72
107840,2024-06-03,SUP-016,MAT-206,2024-07-12,2024-07-12,USD,21452.82,20849.95
107841,2025-03-24,SUP-017,MAT-209,2025-04-01,2025-03-30,USD,21022.89,23889.05
107842,2024-09-03,SUP-025,MAT-239,2024-10-07,2024-10-05,USD,12086.64,11247.76
107843,2024-11-08,SUP-003,MAT-229,2024-12-16,2024-12-19,USD,18756.34,21575.64
107844,2025-04-18,SUP-036,MAT-219,2025-05-18,2025-05-13,USD,10411.9,10440.09
107845,2024-10-18,SUP-027,MAT-230,2024-11-15,2024-11-16,USD,15443.14,14658.07
107846,2024-07-20,SUP-003,MAT-229,2024-07-31,2024-08-02,EUR,16903.6,15348.23
107847,2024-02-03,SUP-014,MAT-209,2024-03-14,2024-03-20,USD,2264.42,2041.06
107848,2024-09-08,SUP-015,MAT-227,2024-09-24,,USD,10637.33,10870.48
107849,2024-10-19,SUP-030,MAT-217,2024-12-02,2024-12-04,USD,22397.62,22230.32
107850,2024-10-07,SUP-011,MAT-223,2024-11-03,2024-11-05,USD,10669.66,10010.4
107851,2025-02-04,SUP-003,MAT-208,2025-02-17,2025-02-22,USD,13944.15,16734.26
107852,2024-06-29,SUP-006,MAT-226,2024-08-07,2024-08-07,EUR,2983.95,2927.33
107853,2024-04-10,SUP-006,MAT-239,2024-05-20,2024-05-20,USD,2623.43,2688.05
107854,2024-12-14,SUP-035,MAT-237,2024-12-21,2024-12-26,USD,10949.42,10051.88
107855,2025-03-17,SUP-008,MAT-226,2025-04-18,2025-04-20,USD,2114.5,2292.37
107856,2024-01-10,SUP-035,MAT-227,2024-02-21,,EUR,18526.88,18696.68
107857,2024-09-10,SUP-017,MAT-203,2024-09-27,2024-10-01,USD,6177.3,6960.44
107858,2024-08-08,SUP-024,MAT-234,2024-08-22,2024-08-23,USD,9580.74,9461.21
107859,2024-09-28,SUP-011,MAT-208,2024-10-28,2024-10-29,USD,15204.51,15913.36
107860,2024-02-15,SUP-007,MAT-220,2024-03-02,2024-03-05,USD,12443.07,11118.45
107861,2025-01-25,SUP-025,MAT-200,2025-02-15,2025-02-25,USD,11655.81,13796.75
107862,2024-02-11,SUP-009,MAT-211,2024-02-29,2024-02-25,USD,16256.55,15534.59
107863,2024-12-22,SUP-002,MAT-201,2025-01-10,2025-01-07,USD,19290.45,19273.52
107864,2024-10-27,SUP-014,MAT-212,2024-12-04,2024-12-12,USD,8458.11,9713.49
107865,2025-05-05,SUP-022,MAT-234,2025-06-10,2025-06-12,USD,2129.12,1980.67
107866,2024-02-12,SUP-040,MAT-236,2024-03-27,2024-03-30,USD,10155.73,10222.8
107867,2024-11-20,SUP-025,MAT-229,2024-12-21,2024-12-29,USD,4477.0,4528.12
107868,2025-01-30,SUP-028,MAT-227,2025-02-25,2025-02-28,USD,3074.36,3219.77
107869,2024-04-30,SUP-037,MAT-217,2024-06-11,,USD,10519.8,11576.36
107870,2025-03-03,SUP-037,MAT-201,2025-04-03,2025-04-05,USD,20983.28,21903.47
107871,2024-07-12,SUP-039,MAT-203,2024-08-24,2024-08-23,EUR,11848.32,11295.01
107872,2024-04-24,SUP-028,MAT-206,2024-05-08,2024-05-12,USD,16597.95,16971.99
107873,2025-05-21,SUP-006,MAT-202,2025-06-18,2025-06-20,EUR,11282.71,11017.93
107874,2024-04-10,SUP-006,MAT-240,2024-04-18,2024-04-24,USD,24546.29,25434.57
107875,2024-12-19,SUP-036,MAT-233,2025-01-19,2025-01-25,USD,7403.05,7972.61
107876,2025-03-03,SUP-026,MAT-218,2025-03-25,2025-04-03,USD,3809.5,4508.21
107877,2025-01-20,SUP-037,MAT-214,2025-02-21,2025-02-25,USD,15892.43,17341.64
107878,2025-05-26,SUP-033,MAT-224,2025-06-10,2025-06-11,USD,5246.56,5000.39
107879,2024-07-15,SUP-006,MAT-216,2024-08-22,2024-08-24,USD,21238.57,22362.48
